family,stream,candidate,mode,condition,target,expected,completed,nrmse,coverage95,interval_width
N6,discovery,process_h1_r0.5,EEG_only,correlated_hb,clean_HbR,16,16,0.5008679398027268,0.90625,0.028785015357813637
N6,discovery,process_h1_r0.5,EEG_only,outliers,r,16,16,0.6849289309661738,0.7685546875,0.12236337291339586
N6,discovery,process_h1_r0.5,EEG_only,outliers,clean_EEG,16,16,0.6849289309661738,0.7685546875,0.12236337291339586
N6,discovery,process_h1_r0.5,EEG_only,outliers,clean_HbO,16,16,0.6164413616651991,0.8876953125,0.09797735436339697
N6,discovery,process_h1_r0.5,EEG_only,outliers,clean_HbR,16,16,0.6571897446331318,0.8642578125,0.030463729948041036
N6,discovery,process_h1_r0.5,EEG_only,independent_pairing,r,16,16,0.708302737351107,0.7880859375,0.12087362052870548
N6,discovery,process_h1_r0.5,EEG_only,independent_pairing,clean_EEG,16,16,0.708302737351107,0.7880859375,0.12087362052870548
N6,discovery,process_h1_r0.5,EEG_only,independent_pairing,clean_HbO,16,16,2.130571031977177,0.4482421875,0.09405860052217427
N6,discovery,process_h1_r0.5,EEG_only,independent_pairing,clean_HbR,16,16,2.2113429229203208,0.48828125,0.028964861260636476
N6,discovery,process_h1_r0.5,fNIRS_only,matched_student_t,r,16,16,0.6913090144238396,0.728515625,0.10993923114745367
N6,discovery,process_h1_r0.5,fNIRS_only,matched_student_t,clean_EEG,16,16,0.6913090144238396,0.728515625,0.10993923114745367
N6,discovery,process_h1_r0.5,fNIRS_only,matched_student_t,clean_HbO,16,16,0.1835516610006188,0.9189453125,0.03246136077795243
N6,discovery,process_h1_r0.5,fNIRS_only,matched_student_t,clean_HbR,16,16,0.17717273691335614,0.9384765625,0.011177696552905916
N6,discovery,process_h1_r0.5,fNIRS_only,combined,r,16,16,0.9807511720193941,0.5,0.10720017660125136
N6,discovery,process_h1_r0.5,fNIRS_only,combined,clean_EEG,16,16,1.1091536091354632,0.451171875,0.10720017660125136
N6,discovery,process_h1_r0.5,fNIRS_only,combined,clean_HbO,16,16,0.3638114380775593,0.8330078125,0.028252755647632646
N6,discovery,process_h1_r0.5,fNIRS_only,combined,clean_HbR,16,16,0.59840267745389,0.73828125,0.010049036571579285
N6,discovery,process_h1_r0.5,fNIRS_only,drift,r,16,16,0.7297010947026135,0.73046875,0.11063484907798832
N6,discovery,process_h1_r0.5,fNIRS_only,drift,clean_EEG,16,16,0.7297010947026135,0.73046875,0.11063484907798832
N6,discovery,process_h1_r0.5,fNIRS_only,drift,clean_HbO,16,16,0.3352786279818307,0.6259765625,0.032852631933616365
N6,discovery,process_h1_r0.5,fNIRS_only,drift,clean_HbR,16,16,0.278286873122349,0.828125,0.011103197667719169
N6,discovery,process_h1_r0.5,fNIRS_only,correlated_hb,r,16,16,0.7182008756284063,0.7314453125,0.11114739321370257
N6,discovery,process_h1_r0.5,fNIRS_only,correlated_hb,clean_EEG,16,16,0.7182008756284063,0.7314453125,0.11114739321370257
N6,discovery,process_h1_r0.5,fNIRS_only,correlated_hb,clean_HbO,16,16,0.20337592253517395,0.916015625,0.03453252027694474
N6,discovery,process_h1_r0.5,fNIRS_only,correlated_hb,clean_HbR,16,16,0.21960724105289733,0.9033203125,0.011727146990869724
N6,discovery,process_h1_r0.5,fNIRS_only,outliers,r,16,16,0.6603222926433672,0.732421875,0.11011358197176066
N6,discovery,process_h1_r0.5,fNIRS_only,outliers,clean_EEG,16,16,0.6603222926433672,0.732421875,0.11011358197176066
N6,discovery,process_h1_r0.5,fNIRS_only,outliers,clean_HbO,16,16,0.18579526424037127,0.9306640625,0.032904320875691305
N6,discovery,process_h1_r0.5,fNIRS_only,outliers,clean_HbR,16,16,0.2055624121821938,0.9521484375,0.011399502128710281
N6,discovery,process_h1_r0.5,fNIRS_only,independent_pairing,r,16,16,1.7113663416533393,0.345703125,0.11016183496937676
N6,discovery,process_h1_r0.5,fNIRS_only,independent_pairing,clean_EEG,16,16,1.7113663416533393,0.345703125,0.11016183496937676
N6,discovery,process_h1_r0.5,fNIRS_only,independent_pairing,clean_HbO,16,16,0.19710913279267941,0.896484375,0.032457135706658244
N6,discovery,process_h1_r0.5,fNIRS_only,independent_pairing,clean_HbR,16,16,0.21297158714292103,0.9375,0.011156129504886989
N6,discovery,process_h1_r2,full,matched_student_t,r,16,16,0.6059188517982519,0.9892578125,0.2170648866775734
N6,discovery,process_h1_r2,full,matched_student_t,clean_EEG,16,16,0.6059188517982519,0.9892578125,0.2170648866775734
N6,discovery,process_h1_r2,full,matched_student_t,clean_HbO,16,16,0.15287530993091075,0.974609375,0.03227421104479708
N6,discovery,process_h1_r2,full,matched_student_t,clean_HbR,16,16,0.1675908963227709,0.955078125,0.011038970039814203
N6,discovery,process_h1_r2,full,combined,r,16,16,0.8773371341127232,0.908203125,0.21526186445769505
N6,discovery,process_h1_r2,full,combined,clean_EEG,16,16,0.8870094112711946,0.8798828125,0.21526186445769505
N6,discovery,process_h1_r2,full,combined,clean_HbO,16,16,0.4358250441780605,0.833984375,0.02986104340203706
N6,discovery,process_h1_r2,full,combined,clean_HbR,16,16,0.6380909449103036,0.728515625,0.010241000017532056
N6,discovery,process_h1_r2,full,drift,r,16,16,0.728337886847085,0.970703125,0.21718788873960412
N6,discovery,process_h1_r2,full,drift,clean_EEG,16,16,0.728337886847085,0.970703125,0.21718788873960412
N6,discovery,process_h1_r2,full,drift,clean_HbO,16,16,0.3413465238135585,0.6298828125,0.03271706617393025
N6,discovery,process_h1_r2,full,drift,clean_HbR,16,16,0.26625865338764215,0.830078125,0.011021673299217624
N6,discovery,process_h1_r2,full,correlated_hb,r,16,16,0.6292612343563742,0.990234375,0.21695601359746158
N6,discovery,process_h1_r2,full,correlated_hb,clean_EEG,16,16,0.6292612343563742,0.990234375,0.21695601359746158
N6,discovery,process_h1_r2,full,correlated_hb,clean_HbO,16,16,0.17572522144424169,0.9638671875,0.034600397386625334
N6,discovery,process_h1_r2,full,correlated_hb,clean_HbR,16,16,0.19544287078528672,0.927734375,0.011648346440619049
N6,discovery,process_h1_r2,full,outliers,r,16,16,0.6331332512356143,0.9755859375,0.2184241368881304
N6,discovery,process_h1_r2,full,outliers,clean_EEG,16,16,0.6331332512356143,0.9755859375,0.2184241368881304
N6,discovery,process_h1_r2,full,outliers,clean_HbO,16,16,0.1715579422280306,0.9384765625,0.032908065102251145
N6,discovery,process_h1_r2,full,outliers,clean_HbR,16,16,0.19185744727082776,0.962890625,0.011288386005923103
N6,discovery,process_h1_r2,full,independent_pairing,r,16,16,1.4919710036326106,0.7197265625,0.21700764212022816
N6,discovery,process_h1_r2,full,independent_pairing,clean_EEG,16,16,1.4919710036326106,0.7197265625,0.21700764212022816
N6,discovery,process_h1_r2,full,independent_pairing,clean_HbO,16,16,0.3099128285681421,0.7841796875,0.03587969877402425
N6,discovery,process_h1_r2,full,independent_pairing,clean_HbR,16,16,0.28939068329941275,0.87109375,0.011908026176179597
N6,discovery,process_h1_r2,EEG_only,matched_student_t,r,16,16,0.6467141312483022,0.9921875,0.23628464147169376
N6,discovery,process_h1_r2,EEG_only,matched_student_t,clean_EEG,16,16,0.6467141312483022,0.9921875,0.23628464147169376
N6,discovery,process_h1_r2,EEG_only,matched_student_t,clean_HbO,16,16,0.5037965171627308,0.962890625,0.1077361840354446
N6,discovery,process_h1_r2,EEG_only,matched_student_t,clean_HbR,16,16,0.5377371658126826,0.9443359375,0.032552239401222205
N6,discovery,process_h1_r2,EEG_only,combined,r,16,16,1.0555033159941418,0.83203125,0.23489299626848478
N6,discovery,process_h1_r2,EEG_only,combined,clean_EEG,16,16,0.6781807199305404,0.9736328125,0.23489299626848478
N6,discovery,process_h1_r2,EEG_only,combined,clean_HbO,16,16,2.43119104004328,0.6943359375,0.10474560379098022
N6,discovery,process_h1_r2,EEG_only,combined,clean_HbR,16,16,2.8084929462259334,0.779296875,0.03164819855993882
N6,discovery,process_h1_r2,EEG_only,drift,r,16,16,0.8478843745848541,0.958984375,0.23590056351347172
N6,discovery,process_h1_r2,EEG_only,drift,clean_EEG,16,16,0.8478843745848541,0.958984375,0.23590056351347172
N6,discovery,process_h1_r2,EEG_only,drift,clean_HbO,16,16,0.7337341409606289,0.8564453125,0.09968624862921027
N6,discovery,process_h1_r2,EEG_only,drift,clean_HbR,16,16,0.7063769650839085,0.861328125,0.02941589714335157
N6,discovery,process_h1_r2,EEG_only,correlated_hb,r,16,16,0.7046665820512992,0.9853515625,0.23476224647018676
N6,discovery,process_h1_r2,EEG_only,correlated_hb,clean_EEG,16,16,0.7046665820512992,0.9853515625,0.23476224647018676
N6,discovery,process_h1_r2,EEG_only,correlated_hb,clean_HbO,16,16,0.5130007262199584,0.9580078125,0.10267113895003879
N6,discovery,process_h1_r2,EEG_only,correlated_hb,clean_HbR,16,16,0.4841191186232737,0.958984375,0.030876744833492724
N6,discovery,process_h1_r2,EEG_only,outliers,r,16,16,0.7092392022186611,0.96484375,0.23799104270494692
N6,discovery,process_h1_r2,EEG_only,outliers,clean_EEG,16,16,0.7092392022186611,0.96484375,0.23799104270494692
N6,discovery,process_h1_r2,EEG_only,outliers,clean_HbO,16,16,0.5427934935614052,0.951171875,0.10871476024557282
N6,discovery,process_h1_r2,EEG_only,outliers,clean_HbR,16,16,0.5961278231654235,0.92578125,0.032980577198421464
N6,discovery,process_h1_r2,EEG_only,independent_pairing,r,16,16,0.7490279497011878,0.98828125,0.23380480611800497
N6,discovery,process_h1_r2,EEG_only,independent_pairing,clean_EEG,16,16,0.7490279497011878,0.98828125,0.23380480611800497
N6,discovery,process_h1_r2,EEG_only,independent_pairing,clean_HbO,16,16,2.3871337409937574,0.4521484375,0.1027981641321463
N6,discovery,process_h1_r2,EEG_only,independent_pairing,clean_HbR,16,16,2.4739603775434302,0.498046875,0.03098679959420632
N6,discovery,process_h1_r2,fNIRS_only,matched_student_t,r,16,16,0.7639426083420127,0.9970703125,0.3390641421756396
N6,discovery,process_h1_r2,fNIRS_only,matched_student_t,clean_EEG,16,16,0.7639426083420127,0.9970703125,0.3390641421756396
N6,discovery,process_h1_r2,fNIRS_only,matched_student_t,clean_HbO,16,16,0.1812812053098403,0.9609375,0.03740077076847001
N6,discovery,process_h1_r2,fNIRS_only,matched_student_t,clean_HbR,16,16,0.17534852379847088,0.953125,0.011819138397030008
N6,discovery,process_h1_r2,fNIRS_only,combined,r,16,16,0.9626009727963754,0.9755859375,0.33274771905072775
N6,discovery,process_h1_r2,fNIRS_only,combined,clean_EEG,16,16,1.0841967155508685,0.9404296875,0.33274771905072775
N6,discovery,process_h1_r2,fNIRS_only,combined,clean_HbO,16,16,0.36838620617424855,0.87890625,0.033397389694299236
N6,discovery,process_h1_r2,fNIRS_only,combined,clean_HbR,16,16,0.6107898882770582,0.7685546875,0.010694480916888138
N6,discovery,process_h1_r2,fNIRS_only,drift,r,16,16,0.7809068786682487,0.9990234375,0.341270720294337
N6,discovery,process_h1_r2,fNIRS_only,drift,clean_EEG,16,16,0.7809068786682487,0.9990234375,0.341270720294337
N6,discovery,process_h1_r2,fNIRS_only,drift,clean_HbO,16,16,0.3398340425560914,0.6904296875,0.03791367673169116
N6,discovery,process_h1_r2,fNIRS_only,drift,clean_HbR,16,16,0.26752322207512397,0.859375,0.011770707652198505
N6,discovery,process_h1_r2,fNIRS_only,correlated_hb,r,16,16,0.8460975850780151,0.9931640625,0.34304185771584983
N6,discovery,process_h1_r2,fNIRS_only,correlated_hb,clean_EEG,16,16,0.8460975850780151,0.9931640625,0.34304185771584983
N6,discovery,process_h1_r2,fNIRS_only,correlated_hb,clean_HbO,16,16,0.209391718300383,0.947265625,0.03990588854805704
N6,discovery,process_h1_r2,fNIRS_only,correlated_hb,clean_HbR,16,16,0.21807580437515067,0.927734375,0.012456670531168508
N6,discovery,process_h1_r2,fNIRS_only,outliers,r,16,16,0.7095944310386435,0.9970703125,0.3395071338741489
N6,discovery,process_h1_r2,fNIRS_only,outliers,clean_EEG,16,16,0.7095944310386435,0.9970703125,0.3395071338741489
N6,discovery,process_h1_r2,fNIRS_only,outliers,clean_HbO,16,16,0.18822109728080597,0.9580078125,0.03808055068656658
N6,discovery,process_h1_r2,fNIRS_only,outliers,clean_HbR,16,16,0.19617560022433883,0.9609375,0.01207242060541747
N6,discovery,process_h1_r2,fNIRS_only,independent_pairing,r,16,16,1.8819750473637586,0.7900390625,0.33979437317330863
N6,discovery,process_h1_r2,fNIRS_only,independent_pairing,clean_EEG,16,16,1.8819750473637586,0.7900390625,0.33979437317330863
N6,discovery,process_h1_r2,fNIRS_only,independent_pairing,clean_HbO,16,16,0.19530349162739186,0.943359375,0.03750571697185699
N6,discovery,process_h1_r2,fNIRS_only,independent_pairing,clean_HbR,16,16,0.20601315359244343,0.970703125,0.011829866608128604
N6,assessment,process_h0.25_r1,full,matched_student_t,r,16,16,0.5506876686914479,0.9482421875,0.14732871754621119
N6,assessment,process_h0.25_r1,full,matched_student_t,clean_EEG,16,16,0.5506876686914479,0.9482421875,0.14732871754621119
N6,assessment,process_h0.25_r1,full,matched_student_t,clean_HbO,16,16,0.2003144037992171,0.921875,0.030094073073071867
N6,assessment,process_h0.25_r1,full,matched_student_t,clean_HbR,16,16,0.23429719760744616,0.8837890625,0.009348139322979848
N6,assessment,process_h0.25_r1,full,combined,r,16,16,0.8747962534514486,0.736328125,0.1472377353534406
N6,assessment,process_h0.25_r1,full,combined,clean_EEG,16,16,0.8278473415868436,0.7568359375,0.1472377353534406
N6,assessment,process_h0.25_r1,full,combined,clean_HbO,16,16,0.49385953789273546,0.6982421875,0.02775937083194771
N6,assessment,process_h0.25_r1,full,combined,clean_HbR,16,16,0.6780605836296919,0.640625,0.0086042248048054
N6,assessment,process_h0.25_r1,full,drift,r,16,16,0.5776639448351583,0.9091796875,0.14858701550367606
N6,assessment,process_h0.25_r1,full,drift,clean_EEG,16,16,0.5776639448351583,0.9091796875,0.14858701550367606
N6,assessment,process_h0.25_r1,full,drift,clean_HbO,16,16,0.32279057003209394,0.6796875,0.030572327708442787
N6,assessment,process_h0.25_r1,full,drift,clean_HbR,16,16,0.34683824542008984,0.625,0.009573102600415216
N6,assessment,process_h0.25_r1,full,correlated_hb,r,16,16,0.5399860090250321,0.9453125,0.14863304887727685
N6,assessment,process_h0.25_r1,full,correlated_hb,clean_EEG,16,16,0.5399860090250321,0.9453125,0.14863304887727685
N6,assessment,process_h0.25_r1,full,correlated_hb,clean_HbO,16,16,0.19194009060498196,0.8876953125,0.031890980540489444
N6,assessment,process_h0.25_r1,full,correlated_hb,clean_HbR,16,16,0.1966295139152594,0.87109375,0.00974546821749519
N6,assessment,process_h0.25_r1,full,outliers,r,16,16,0.5750907165080192,0.939453125,0.14805208628480696
N6,assessment,process_h0.25_r1,full,outliers,clean_EEG,16,16,0.5750907165080192,0.939453125,0.14805208628480696
N6,assessment,process_h0.25_r1,full,outliers,clean_HbO,16,16,0.1597034008530851,0.927734375,0.030424882396777354
N6,assessment,process_h0.25_r1,full,outliers,clean_HbR,16,16,0.18910943735652097,0.8759765625,0.00931670950707229
N6,assessment,process_h0.25_r1,full,independent_pairing,r,16,16,1.325338461541341,0.560546875,0.149435660210679
N6,assessment,process_h0.25_r1,full,independent_pairing,clean_EEG,16,16,1.325338461541341,0.560546875,0.149435660210679
N6,assessment,process_h0.25_r1,full,independent_pairing,clean_HbO,16,16,0.30323991260686334,0.7470703125,0.03245041431481646
N6,assessment,process_h0.25_r1,full,independent_pairing,clean_HbR,16,16,0.27372017000430887,0.7734375,0.009769302730078748
N6,assessment,process_h0.25_r1,EEG_only,matched_student_t,r,16,16,0.6624427087326278,0.927734375,0.1718488292258029
N6,assessment,process_h0.25_r1,EEG_only,matched_student_t,clean_EEG,16,16,0.6624427087326278,0.927734375,0.1718488292258029
N6,assessment,process_h0.25_r1,EEG_only,matched_student_t,clean_HbO,16,16,0.6374869834284611,0.8974609375,0.09954095024102676
N6,assessment,process_h0.25_r1,EEG_only,matched_student_t,clean_HbR,16,16,0.6552762524191319,0.927734375,0.030113940641253847
N6,assessment,process_h0.25_r1,EEG_only,combined,r,16,16,0.8755892078842438,0.7890625,0.17353825310341764
N6,assessment,process_h0.25_r1,EEG_only,combined,clean_EEG,16,16,0.6321261116749226,0.9404296875,0.17353825310341764
N6,assessment,process_h0.25_r1,EEG_only,combined,clean_HbO,16,16,2.4547436091959365,0.677734375,0.096060513542601
N6,assessment,process_h0.25_r1,EEG_only,combined,clean_HbR,16,16,2.6604128916505667,0.658203125,0.028700629347012674
N6,assessment,process_h0.25_r1,EEG_only,drift,r,16,16,0.6865453431101685,0.8955078125,0.17304736025444006
N6,assessment,process_h0.25_r1,EEG_only,drift,clean_EEG,16,16,0.6865453431101685,0.8955078125,0.17304736025444006
N6,assessment,process_h0.25_r1,EEG_only,drift,clean_HbO,16,16,0.7822338172677599,0.837890625,0.09606857844396033
N6,assessment,process_h0.25_r1,EEG_only,drift,clean_HbR,16,16,0.8294440771349556,0.79296875,0.028585394982284736
N6,assessment,process_h0.25_r1,EEG_only,correlated_hb,r,16,16,0.6021664534445285,0.94921875,0.17215120063397438
N6,assessment,process_h0.25_r1,EEG_only,correlated_hb,clean_EEG,16,16,0.6021664534445285,0.94921875,0.17215120063397438
N6,assessment,process_h0.25_r1,EEG_only,correlated_hb,clean_HbO,16,16,0.465876602962899,0.900390625,0.09635583896938314
N6,assessment,process_h0.25_r1,EEG_only,correlated_hb,clean_HbR,16,16,0.47525769687579655,0.91015625,0.028842100435407532
N6,assessment,process_h0.25_r1,EEG_only,outliers,r,16,16,0.6484457110459911,0.9462890625,0.1731118789009678
N6,assessment,process_h0.25_r1,EEG_only,outliers,clean_EEG,16,16,0.6484457110459911,0.9462890625,0.1731118789009678
N6,assessment,process_h0.25_r1,EEG_only,outliers,clean_HbO,16,16,0.516494605581266,0.951171875,0.10032009933418473
N6,assessment,process_h0.25_r1,EEG_only,outliers,clean_HbR,16,16,0.49349991230748597,0.96484375,0.029848859696060215
N6,assessment,process_h0.25_r1,EEG_only,independent_pairing,r,16,16,0.6298995059187633,0.9453125,0.17313431086219996
N6,assessment,process_h0.25_r1,EEG_only,independent_pairing,clean_EEG,16,16,0.6298995059187633,0.9453125,0.17313431086219996
N6,assessment,process_h0.25_r1,EEG_only,independent_pairing,clean_HbO,16,16,2.170663939235517,0.4091796875,0.09968457934289286
N6,assessment,process_h0.25_r1,EEG_only,independent_pairing,clean_HbR,16,16,2.184058504983306,0.4443359375,0.029823949341442245
N6,assessment,process_h0.25_r1,fNIRS_only,matched_student_t,r,16,16,0.7097018921917512,0.931640625,0.18850550974762603
N6,assessment,process_h0.25_r1,fNIRS_only,matched_student_t,clean_EEG,16,16,0.7097018921917512,0.931640625,0.18850550974762603
N6,assessment,process_h0.25_r1,fNIRS_only,matched_student_t,clean_HbO,16,16,0.22432157078330106,0.919921875,0.033366608146031804
N6,assessment,process_h0.25_r1,fNIRS_only,matched_student_t,clean_HbR,16,16,0.24781411728605157,0.8818359375,0.009910179822692142
N6,assessment,process_h0.25_r1,fNIRS_only,combined,r,16,16,1.0033341832045521,0.7900390625,0.18449763880097675
N6,assessment,process_h0.25_r1,fNIRS_only,combined,clean_EEG,16,16,1.0138356189056856,0.75390625,0.18449763880097675
